date,oi,nc_long,nc_short,c_long,c_short
2005-05-03,972551,183053,206319,463945,636662
2005-05-10,1019983,196557,251601,483360,635018
2005-05-17,1000568,174830,209352,469485,672854
2005-05-24,1049050,180992,241162,497017,695964
2005-05-31,1064782,188598,223213,520372,733095
2005-06-07,1089415,199117,213842,523077,749207
2005-06-14,1211683,202817,211222,592365,824970
2005-06-21,799506,90858,188181,440308,498912
2005-06-28,836123,133534,167394,437570,567916
2005-07-05,858167,147498,200271,441744,548947
2005-07-12,950006,117034,250359,506899,587697
2005-07-19,948367,136355,238163,472874,607771
2005-07-26,949969,153712,249431,456531,604999
2005-08-02,1005704,186822,294936,504744,595655
2005-08-09,1022076,192289,284588,521621,606099
2005-08-16,1045387,199629,337612,571982,615157
2005-08-23,1091327,193366,324516,612446,637245
2005-08-30,1103644,182576,323436,655194,639930
2005-09-06,1201748,208544,362085,674516,682878
2005-09-13,1428315,214262,389040,851358,823570
2005-09-20,902479,152951,259300,448167,550450
2005-09-27,948507,180570,236800,492962,599141
2005-10-04,956849,187216,245858,501267,572196
2005-10-11,983451,196817,256012,551669,606977
2005-10-18,1050108,152417,302426,609636,626922
2005-10-25,1119100,140596,362717,654525,611137
2005-11-01,1107973,161135,307586,609982,659513
2005-11-08,1136772,164015,331866,639566,678045
2005-11-15,1144708,163546,309364,613043,701837
2005-11-22,1210541,209791,316772,619638,743582
2005-11-29,1246705,232185,269327,623937,854080
2005-12-06,1277369,271142,243577,603363,865947
2005-12-13,1502276,294630,255096,674627,990013
2005-12-20,1013365,195126,262901,481824,647999
2005-12-27,1039230,155209,248706,515432,682278
2006-01-03,1066114,202214,281600,542526,670911
2006-01-10,1140746,191126,318972,612184,690162
2006-01-17,1151070,184738,325812,588733,691867
2006-01-24,1151254,198593,355078,599666,675465
2006-01-31,1216719,237561,361937,604909,734487
2006-02-07,1183852,239465,434355,578985,621129
2006-02-14,1156131,224169,413121,580388,619559
2006-02-21,1203221,222747,431755,607443,642372
2006-02-28,1220242,252103,434187,637835,643158
2006-03-07,1351728,247771,397818,767000,787228
2006-03-14,1703932,257022,388229,1020940,1022051
2006-03-21,1181330,219294,282984,537607,756134
2006-03-28,1141244,162646,301486,559933,699649
2006-04-04,1151679,202834,315377,622999,705464
2006-04-11,1179131,173993,372905,713454,667279
2006-04-18,1201932,189188,378535,696504,680509
2006-04-25,1265060,198252,438196,769143,689209
2006-05-02,1307160,213579,425888,800917,735852
2006-05-09,1361264,247863,432321,806744,789049
2006-05-16,1369005,207357,423150,853835,789452
2006-05-23,1475797,196500,453312,974775,854980
2006-05-30,1493600,217857,438229,1012748,888429
2006-06-06,1578088,229749,479507,1099351,910826
2006-06-13,2042655,235392,470466,1102367,1260610
2006-06-20,1293970,192329,380103,675620,757400
2006-06-27,1298945,208915,388717,685878,752631
2006-07-03,1332529,226286,304824,712009,876858
2006-07-11,1344585,207068,324822,747431,863466
2006-07-18,1403408,189559,393530,836206,861717
2006-07-25,1378698,192380,353505,828688,873544
2006-08-01,1386714,168150,362796,869369,868575
2006-08-08,1465662,194010,394246,899799,917394
2006-08-15,1503215,230513,400259,856923,951756
2006-08-22,1547766,232641,424305,880108,965288
2006-08-29,1581886,250158,400641,855679,1002656
2006-09-05,1672748,282833,492001,914620,1011490
2006-09-12,1998218,262291,468912,1225325,1301993
2006-09-19,1303906,206163,279636,696883,860545
2006-09-26,1428199,276678,343784,729243,920376
2006-10-03,1453775,306657,330398,723022,969998
2006-10-10,1499138,297772,341739,736865,992695
2006-10-17,1557473,353595,327439,763390,1071043
2006-10-24,1610999,387262,344273,768175,1087825
2006-10-31,1649310,420368,323552,795221,1171489
2006-11-07,1697597,424597,340753,805968,1192325
2006-11-14,1738166,457652,356472,811861,1223300
2006-11-21,1785579,453399,341088,872212,1268172
2006-11-28,1808800,459413,342765,918064,1273707
2006-12-05,1961863,479055,393720,1040194,1370522
2006-12-12,2361730,511473,408126,1238051,1640685
2006-12-19,1504936,348753,237951,843901,1113251
2006-12-26,1489606,298877,216573,861400,1134015
2007-01-03,1518364,312818,221793,847013,1137514
2007-01-09,1584567,330127,232355,909919,1183521
2007-01-16,1647575,373591,232598,895011,1238906
2007-01-23,1664762,356626,282212,941573,1224841
2007-01-30,1669513,350983,310695,968185,1215319
2007-02-06,1726207,396781,333617,1013435,1239264
2007-02-13,1783100,405234,347024,1021255,1282488
2007-02-20,1869638,421264,411111,1065108,1301024
2007-02-27,2006422,420637,449696,1142336,1338339
2007-03-06,2101358,341698,465385,1366754,1399204
2007-03-13,2700111,383393,586524,1804661,1715825
2007-03-20,1696188,279486,528759,967415,986046
2007-03-27,1741510,293299,585715,961051,985769
2007-04-03,1873931,299690,646898,1049992,1046385
2007-04-10,1887175,301481,626479,1079771,1083339
2007-04-17,1945192,301911,633203,1159689,1100738
2007-04-24,2035415,360840,648115,1198107,1195470
2007-05-01,1993806,376405,560286,1131967,1232396
2007-05-08,2008221,407570,592589,1104011,1238888
2007-05-15,2010006,425206,599999,1070133,1212170
2007-05-22,2160963,454487,688565,1220725,1276491
2007-05-29,2200527,455830,721765,1261355,1274979
2007-06-05,2405114,494616,759244,1478461,1436618
2007-06-12,2861518,478837,745970,1839955,1719044
2007-06-19,1577585,388811,431915,962283,988070
2007-06-26,1642944,390155,475032,967142,980706
2007-07-03,1619924,358140,502690,1041395,943840
2007-07-10,1682680,350879,544207,1128674,941072
2007-07-17,1702051,355023,591822,1119815,929143
2007-07-24,1787275,342610,640676,1225428,940886
2007-07-31,1981173,347867,685643,1391592,1109737
2007-08-07,2111980,341914,687186,1466944,1137665
2007-08-14,2121969,370333,700528,1527630,1202460
2007-08-21,2085581,329207,707288,1516906,1171344
2007-08-28,2115440,332784,697934,1500344,1172578
2007-09-04,2086435,302875,670612,1560435,1171090
2007-09-11,2264864,294860,703513,1688139,1204596
2007-09-18,2851893,297650,693183,1951008,1445312
2007-09-25,1747463,292818,444251,1042007,1130859
2007-10-02,1865981,308356,509548,1122604,1189477
2007-10-09,1950942,326945,542172,1177027,1232808
2007-10-16,2000172,328769,517493,1206237,1302813
2007-10-23,1977779,307450,528662,1203669,1248622
2007-10-30,2026594,325433,544199,1208617,1299491
2007-11-06,2036619,291436,568503,1246109,1248113
2007-11-13,2055383,278957,531332,1261565,1262128
2007-11-20,2149374,302744,528415,1331064,1372360
2007-11-27,2150535,314271,504882,1320719,1387347
2007-12-04,2164011,263575,541885,1333808,1384258
2007-12-11,2342983,286660,570485,1431634,1506785
2007-12-18,2757399,352902,523363,1774557,1828556
2007-12-24,1747039,324073,408214,1151766,1162913
2007-12-31,1725583,354831,431536,1148073,1138078
2008-01-08,1993208,415437,533566,1254672,1240588
2008-01-15,2139579,434100,521069,1334021,1397243
2008-01-22,2509683,522510,483069,1473127,1661300
2008-01-29,2389489,464934,554033,1528048,1543320
2008-02-05,2490724,507868,601538,1548318,1577047
2008-02-12,2473964,474714,609852,1498341,1554228
2008-02-19,2371943,449747,660020,1521922,1500246
2008-02-26,2358196,450532,642564,1514112,1517878
2008-03-04,2402309,429137,664022,1596552,1473590
2008-03-11,2494075,407935,686814,1700915,1516273
2008-03-18,3089662,469012,686798,1958096,1783639
2008-03-25,2083681,296219,526122,1335954,1299967
2008-04-01,2112188,297212,535946,1388117,1343991
2008-04-08,2098521,300138,522129,1383554,1344858
2008-04-15,2040110,332966,519647,1280316,1277833
2008-04-22,2042108,335252,519101,1282546,1284976
2008-04-29,2070518,321853,535114,1315316,1300269
2008-05-06,2117598,374189,537225,1317522,1310749
2008-05-13,2129204,364919,569583,1383209,1322169
2008-05-20,2225222,391253,616037,1412445,1338440
2008-05-27,2290268,425620,639482,1450053,1404764
2008-06-03,2348861,451378,621535,1507896,1453490
2008-06-10,2452965,478175,662406,1608307,1500505
2008-06-17,2862936,483418,634446,1752684,1713496
2008-06-24,1945640,270626,519604,1283486,1147122
2008-07-01,2128123,324205,596685,1375772,1249343
2008-07-08,2305626,353265,646519,1466342,1418769
2008-07-15,2551139,432921,626986,1541883,1650049
2008-07-22,2435264,441917,664265,1444497,1515496
2008-07-29,2488058,470543,643569,1471447,1589771
2008-08-05,2492891,481194,641628,1485386,1589598
2008-08-12,2464192,467345,619438,1454010,1569270
2008-08-19,2480117,478913,648547,1476200,1559614
2008-08-26,2444920,439539,637193,1500199,1534204
2008-09-02,2459817,443143,644189,1507299,1541722
2008-09-09,2584380,495857,662056,1581049,1637626
2008-09-16,3205598,575434,661459,2035538,2158026
2008-09-23,2266433,344298,507101,1436624,1406629
2008-09-30,2565210,370547,526524,1580958,1639750
2008-10-07,2894010,494983,599213,1728912,2028130
2008-10-14,3189495,549198,715689,1843847,2084624
2008-10-21,3023160,477816,617638,1860705,2138695
2008-10-28,3062115,441298,502415,1954977,2241847
2008-11-04,2896273,455053,391231,1921798,2229609
2008-11-11,3042768,501669,361102,2050819,2430828
2008-11-18,3199331,483798,358647,2211492,2553703
2008-11-25,3253752,501849,396872,2360951,2615893
2008-12-02,3227862,527800,371238,2358098,2646879
2008-12-09,3147959,479154,326067,2413172,2595439
2008-12-16,3814544,579394,315518,2927443,3130478
2008-12-22,2276969,459826,225195,1567113,1878419
2008-12-30,2307779,460552,217238,1591660,1942299
2009-01-06,2411321,456394,251627,1693048,1991533
2009-01-13,2438899,513272,242676,1712586,1997467
2009-01-20,2565182,572592,308676,1773112,1990522
2009-01-27,2620436,579249,277973,1827761,2067350
2009-02-03,2681609,604405,292326,1846705,2037363
2009-02-10,2746341,609450,322209,1926186,2084584
2009-02-17,3047503,665581,347783,2103968,2200480
2009-02-24,3099079,669949,309366,2128212,2292435
2009-03-03,3306527,721734,326304,2311415,2452116
2009-03-10,3582979,730733,397462,2546348,2544890
2009-03-17,3929370,769235,502897,2865311,2864422
2009-03-24,2428148,469144,394615,1783084,1816605
2009-03-31,2439953,496882,367228,1742770,1790027
2009-04-07,2412590,469938,372419,1765887,1810544
2009-04-14,2454936,483156,395189,1791177,1800938
2009-04-21,2511152,500761,367220,1810021,1833895
2009-04-28,2616834,529769,392206,1895161,1895899
2009-05-05,2629788,501822,449763,1926071,1884754
2009-05-12,2645720,517888,478817,1911069,1864149
2009-05-19,2700135,547574,457218,1943126,1936037
2009-05-26,2736726,568611,426621,1933791,1963114
2009-06-02,2757744,553101,419809,1991860,1975637
2009-06-09,2815342,548657,422928,2025938,2019729
2009-06-16,3243222,567457,388350,2405142,2472334
2009-06-23,2303107,472126,285662,1643915,1733019
2009-06-30,2330177,459027,306381,1707281,1709808
2009-07-07,2411917,475003,373519,1751825,1737905
2009-07-14,2401740,470513,366019,1759026,1715690
