date,oi,nc_long,nc_short,c_long,c_short
2007-04-03,198368,118379,23301,18325,143338
2007-04-10,212087,126947,22553,22579,152751
2007-04-17,217447,129044,22274,22960,158914
2007-04-24,232312,137322,26040,26774,166155
2007-05-01,235249,135399,28711,31403,166590
2007-05-08,223364,130342,25072,30399,160424
2007-05-15,236773,146922,27384,28486,170028
2007-05-22,218897,126860,31573,35859,145736
2007-05-29,213871,124206,29887,30545,146256
2007-06-05,214948,119341,34376,33497,136957
2007-06-12,227892,93562,42924,71199,140403
2007-06-19,183775,85173,38832,47546,113147
2007-06-26,183893,92876,25443,38856,125552
2007-07-03,195000,101643,25119,29601,136922
2007-07-10,223674,129843,26947,27319,157712
2007-07-17,221237,123364,24179,31096,163661
2007-07-24,225781,126890,30475,31658,162016
2007-07-31,214527,104189,25736,49491,154719
2007-08-07,227532,111634,32605,53782,161026
2007-08-14,218546,90832,26158,71894,158307
2007-08-21,216026,74037,35574,88533,147372
2007-08-28,221098,74495,31669,98326,152882
2007-09-04,221662,78483,31838,91240,155853
2007-09-11,235169,86476,28262,93096,173688
2007-09-18,203437,123169,37120,25057,136525
2007-09-25,209652,122295,38847,29894,131573
2007-10-02,214561,132323,37883,24276,137838
2007-10-09,204193,117894,30728,26551,136226
2007-10-16,208345,116748,30144,32931,141380
2007-10-23,195913,100683,31667,39483,124130
2007-10-30,199482,100809,31961,41037,128135
2007-11-06,217765,109002,32954,48039,144656
2007-11-13,219866,98821,29392,63973,149796
2007-11-20,227240,98548,28520,70157,154389
2007-11-27,222881,91335,24779,75599,155245
2007-12-04,236107,93659,24542,85243,167434
2007-12-11,259477,91012,27638,110298,186059
2007-12-18,150165,67396,36247,33923,78738
2007-12-24,157379,68111,37470,44647,87263
2007-12-31,166421,71697,35042,48525,93036
2008-01-08,179512,85915,34013,41398,108936
2008-01-15,177003,81812,36830,42254,102175
2008-01-22,184289,65581,41836,63634,99499
2008-01-29,187780,62078,39622,77332,111456
2008-02-05,199494,60106,47542,86513,109379
2008-02-12,207601,55016,44721,103545,118882
2008-02-19,209143,60926,46196,101376,120377
2008-02-26,217521,75598,43820,88983,128844
2008-03-04,226280,73238,41228,99752,141064
2008-03-11,245172,81646,52547,118602,151616
2008-03-18,162474,78310,51789,34582,65588
2008-03-25,163586,90956,48185,28157,74502
2008-04-01,165921,80290,51218,36173,68641
2008-04-08,174504,86826,57391,41475,72091
2008-04-15,175248,77532,57439,47123,70124
2008-04-22,178052,81612,62705,41337,63449
2008-04-29,191308,48319,69634,95786,71281
2008-05-06,204066,54383,66895,100580,91173
2008-05-13,207346,55409,64908,106832,98679
2008-05-20,212882,70240,63399,94653,104525
2008-05-27,222241,64503,67893,108565,110485
2008-06-03,230633,55845,70299,128849,105376
2008-06-10,254812,57544,65084,148879,135196
2008-06-17,132056,49514,58804,32128,27941
2008-06-24,147275,57904,56472,38893,49378
2008-07-01,179885,88162,60479,40013,73450
2008-07-08,176211,81210,57203,44165,69916
2008-07-15,183536,85052,62003,45934,78687
2008-07-22,171505,70588,66517,52550,58424
2008-07-29,149933,51585,67803,54512,35374
2008-08-05,160311,55538,64985,59169,45026
2008-08-12,146235,39822,59249,54139,35030
2008-08-19,153468,39958,60322,55286,33789
2008-08-26,154444,36026,69804,72360,34980
2008-09-02,163458,37997,76620,81688,38194
2008-09-09,182828,35890,72322,98579,62462
2008-09-16,142148,35314,75968,68208,23682
2008-09-23,152022,33266,64323,79367,48721
2008-09-30,173238,27472,56404,91067,58098
2008-10-07,179895,32058,50720,92353,70752
2008-10-14,175810,24274,54374,102280,65951
2008-10-21,184062,23536,54156,94815,61489
2008-10-28,193760,25409,54461,99852,67164
2008-11-04,169608,27825,49258,87091,60936
2008-11-11,170226,25967,46588,92836,63077
2008-11-18,165121,29073,46431,86779,63127
2008-11-25,172366,27389,48867,89976,70266
2008-12-02,173018,29631,49828,93058,73945
2008-12-09,179318,29347,46015,90454,82700
2008-12-16,119389,30798,37424,47746,50434
2008-12-22,118546,30977,34622,49358,56185
2008-12-30,120499,32529,35733,49384,56465
2009-01-06,123878,33733,36108,47299,58793
2009-01-13,117502,26970,36318,51117,51090
2009-01-20,131714,27780,35360,61010,55952
2009-01-27,134554,32077,39566,65248,61249
2009-02-03,145456,35350,44402,70629,67183
2009-02-10,152419,33943,43937,76264,69706
2009-02-17,157952,32809,48246,85908,70830
2009-02-24,166903,33201,43282,94813,87296
2009-03-03,183858,34175,53606,110616,91184
2009-03-10,180278,33930,44162,104740,99415
2009-03-17,111077,33657,42696,37055,34864
2009-03-24,112887,32680,38138,37912,44237
2009-03-31,104404,31906,29641,31025,44789
2009-04-07,113508,31596,27724,40545,58703
2009-04-14,108304,32836,27261,38217,55083
2009-04-21,106679,29708,28111,41574,46109
2009-04-28,108592,30292,32365,43424,41730
2009-05-05,110768,35025,31657,39419,47642
2009-05-12,124499,41355,30940,40143,60005
2009-05-19,125472,41754,29504,43028,65540
2009-05-26,139357,47203,31619,44732,75899
2009-06-02,151004,48585,41792,55089,77093
2009-06-09,150683,49185,34161,56630,89250
